ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,NumEntrenamientos,ConteoCorrecto11-14,Conteocorrecto_Target11-14,NumEntrenamientos2,ConteoCorrecto12-13,Conteocorrecto_Target12-13,Nivel _actividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_porcentajecorrecto,ANT_porcentaje_correctas_62.56,ANT_porcentaje_correctas_62.564_filtered,Alerta_62.56,Orientacion_62.56,Conflicto_62.56,Central_Cue_rt,Spatial_Cue_rt,Central_Cue_filtered,Spatial_Cue_filtered,ANT_Filtrado,Alerta_filtrado2,Orientacion_filtrado3,Conflicto_filtrado4,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
101,0,1,1,3,6,77,1,9.5,6,1,3,0,0,3,0,0,4.166666667,4.769230769,3.846153846,4.692307692,4.769230769,4.461538462,4.5,4.416666667,3.916666667,3,5.230769231,4.923076923,5.230769231,4.416666667,4.888888889,3.8,4.5,4.651880342,4.212820513,4.450854701,4.864850427,73.5,6.5,70.5,47,30.55555556,3,2.040816327,44,29.93197279,69.44444444,1,69.44444444,73.5,6.5,70.5,793.7692308,838.3913043,793.7692308,838.3913043,,,,,0,2,0,0,0,1,#N/A,#N/A,#N/A,#N/A,1,0,0
102,0,1,1,3,7,85,0,9.2,12,0,3,1,0,2,1,0,4.384615385,5.692307692,5.153846154,4.384615385,4.923076923,4.153846154,4.416666667,3.916666667,4.25,5.461538462,4.153846154,4.538461538,5.538461538,5,4,3.2,3.714285714,4.455384615,4.43974359,4.782051282,4.769230769,42,81.5,-41,33,20.83333333,6,4.081632653,27,18.36734694,79.16666667,1,79.16666667,42,81.5,-41,947.3666667,886.0333333,947.3666667,886.0333333,79.16666667,42,81.5,-41,1,1,0,1,1,0,#N/A,#N/A,#N/A,#N/A,0,1,0
103,0,1,1,3,6,80,1,7.8,8,0,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,0,1,1,3,6,75,0,8.4,12,1,3,1,1,1,1,1,5.333333333,4.846153846,5.153846154,3,5.769230769,6.230769231,3,2.666666667,4.166666667,3.923076923,5.615384615,4.769230769,4.846153846,5.5,1,4.6,2.285714286,4.143076923,3.874358974,5.055555556,4.028846154,21.5,42.5,21.5,30,18.75,15,10.20408163,15,10.20408163,81.25,1,81.25,21.5,42.5,21.5,1015.5,986.8387097,1015.5,986.8387097,81.25,21.5,42.5,21.5,0,0,0,0,1,0,0,0,1,0,0,1,0
105,0,1,1,3,,,0,8.6,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,0,1,1,3,6,82,1,9.1,8,1,3,0,0,2,0,0,3.923076923,4.461538462,5.076923077,3.230769231,5.230769231,3.538461538,4.5,4.5,4.25,3.384615385,4.692307692,4.769230769,5.153846154,4.5,4.444444444,4.5,4.461538462,4.673504274,4.265384615,4.243589744,4.716880342,105,113,167,28,17.36111111,16,10.88435374,12,8.163265306,82.63888889,1,82.63888889,105,113,167,1041.774194,988.5,1041.774194,988.5,82.63888889,105,113,167,0,0,0,0,0,0,#N/A,#N/A,0,#N/A,1,1,1
107,0,1,1,3,6,72,0,8.2,12,1,3,1,1,1,1,1,4.692307692,3.923076923,5.076923077,4.153846154,4.615384615,4.153846154,3.75,4.25,4.166666667,4.846153846,4.384615385,5,4,4.727272727,3.777777778,4.2,3.928571429,4.341010101,4.279487179,4.435897436,4.376262626,99,3,167.5,,17.36111111,,,,,82.63888889,1,82.63888889,99,3,167.5,,,0,0,82.63888889,99,3,167.5,0,0,0,0,0,0,0,#N/A,#N/A,0,1,0,1
108,0,1,1,3,,,1,8.5,11,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0,1,1,3,6,83,0,9.3,12,1,3,1,1,1,1,1,5.230769231,5.153846154,5.846153846,4.923076923,4.153846154,1.769230769,3.25,2.416666667,2.416666667,2.923076923,5.153846154,4.307692308,5.769230769,4.833333333,4.222222222,4.2,4.214285714,4.666495726,3.232051282,4.512820513,4.783119658,-84.5,1,59.5,69,45.83333333,27,18.36734694,42,28.57142857,54.16666667,0,,,,,990,983.4117647,,,,,,,0,0,0,0,0,0,#N/A,0,#N/A,#N/A,0,0,0
110,0,1,1,3,,,1,8.1,11,1,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,100.5,-229.5,148.5,33,45.83333333,19,12.92517007,14,9.523809524,54.16666667,0,,,,,1009.366667,1163.448276,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
111,0,1,1,3,7,86,0,9.7,12,0,3,1,0,1,1,0,4.692307692,5.769230769,6.384615385,4.384615385,5.538461538,2.923076923,2.25,2.833333333,3.5,3.769230769,5.846153846,6.461538462,5.615384615,6.454545455,6.111111111,3.6,5.214285714,5.648515929,3.63974359,4.948717949,6.160644911,-102,164.5,-56,20,11.80555556,10,6.802721088,10,6.802721088,88.19444444,1,88.19444444,-102,164.5,-56,1075.147059,934.483871,1075.147059,934.483871,88.19444444,-102,164.5,-56,2,2,1,0,1,1,1,0,1,1,0,1,0
112,0,1,1,3,,,0,9.9,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0,1,2,4,8,97,1,8.9,12,1,3,1,1,1,1,1,4.461538462,4.615384615,5.538461538,3.923076923,5.615384615,3.076923077,3.166666667,2.583333333,3.333333333,3.923076923,5.615384615,5.230769231,5.75,4.666666667,4.888888889,4.4,4.714285714,4.987264957,3.724358974,4.538461538,5.134081197,76.5,85.5,219,15,8.333333333,3,2.040816327,12,8.163265306,91.66666667,1,91.66666667,76.5,85.5,219,787.7058824,710.5428571,787.7058824,710.5428571,91.66666667,76.5,85.5,219,2,2,1,0,0,1,1,0,#N/A,1,1,1,1
114,0,1,2,4,,,1,8.4,11,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0,1,2,4,,,0,8.3,14,0,3,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0,1,2,4,8,96,1,9,12,1,3,1,1,1,1,1,5.076923077,5.461538462,5.230769231,4.384615385,5.461538462,3.230769231,4.166666667,3.25,4.666666667,4.769230769,4.153846154,3.769230769,5.615384615,4.666666667,3.777777778,5.2,4.285714286,4.605811966,4.201282051,4.807692308,4.457264957,44,67,28.5,9,4.166666667,0,0,9,6.12244898,95.83333333,1,95.83333333,44,67,28.5,914.3636364,883.8888889,914.3636364,883.8888889,95.83333333,44,67,28.5,0,0,0,0,1,0,#N/A,#N/A,1,0,0,1,0
117,0,1,2,4,7,84,0,8,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0,1,2,4,,,1,9.1,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,0,1,2,4,,,0,9.2,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,0,1,2,4,,,0,9.3,11,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,0,1,2,4,,,0,9.3,11,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0,1,2,4,8,96,0,9.8,13,0,3,1,0,1,1,0,6,4.846153846,5.307692308,4.692307692,6.076923077,3.846153846,5,2.583333333,3.5,4.076923077,4.538461538,4.846153846,4.538461538,5.166666667,5.111111111,5.4,5.214285714,5.012478632,3.93974359,5.128205128,4.915598291,157.5,84,137,15,8.333333333,3,2.040816327,12,8.163265306,91.66666667,1,91.66666667,157.5,84,137,870.6363636,754.8529412,870.6363636,754.8529412,91.66666667,157.5,84,137,2,2,1,0,1,1,1,0,1,#N/A,1,1,1
123,0,1,2,4,,,1,8.1,11,0,3,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,0,1,2,4,8,96,0,9.4,12,1,3,1,1,1,1,1,3.307692308,4.923076923,5.307692308,4.384615385,5.615384615,1.846153846,5.5,3.583333333,4.833333333,3.846153846,5.923076923,5.846153846,5.769230769,5.5,4.777777778,5.8,5.142857143,5.538632479,4.737179487,4.230769231,5.473290598,29,10.5,143,19,11.11111111,3,2.040816327,16,10.88435374,88.88888889,1,88.88888889,29,10.5,143,1007.892857,967.8484848,1007.892857,967.8484848,88.88888889,29,10.5,143,3,3,1,1,0,1,1,1,0,1,0,0,1
125,0,1,2,4,7,91,1,8.4,,,3,NA,NA,NA,NA,NA,5.076923077,5,5.846153846,5.307692308,5.846153846,3.153846154,2.916666667,4.166666667,3.75,3.769230769,4.769230769,4.076923077,4.692307692,4.75,4.666666667,5,4.785714286,4.637179487,3.874358974,5.038461538,4.546474359,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,#N/A,0,1,0,NA,NA,NA
126,0,1,2,4,,,1,7.5,15,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0,1,2,4,,,0,8.7,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0,1,2,4,,,1,8.4,20,1,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,0,1,2,4,7,92,0,8.6,14,0,3,1,0,1,0,0,4.153846154,3.692307692,3.153846154,3.615384615,4.384615385,3.076923077,3.583333333,4.25,3.583333333,2.461538462,4.615384615,4.692307692,5.076923077,5.083333333,4.444444444,4.4,4.428571429,4.739401709,3.698717949,3.679487179,4.824252137,160.5,84,211.5,56,36.80555556,40,27.21088435,16,10.88435374,63.19444444,1,63.19444444,160.5,84,211.5,1024,963.6153846,1024,963.6153846,,,,,2,0,1,0,0,0,#N/A,0,0,#N/A,1,1,1
130,0,1,2,4,7,87,1,8.6,,,3,NA,NA,NA,NA,NA,3.363636364,3.833333333,3.916666667,4.333333333,4.272727273,4.583333333,4.272727273,4.727272727,4.166666667,4.181818182,3.923076923,3.833333333,4.307692308,4.727272727,3,4.2,3.461538462,4.013659674,4.254312354,4.050505051,3.967074592,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,#N/A,0,0,NA,NA,NA
131,0,1,2,4,7,84,0,8.5,13,1,3,1,1,2,1,1,4.384615385,3.923076923,4.083333333,4.076923077,4.384615385,3.230769231,3.916666667,4.25,3.75,4.076923077,3.692307692,4.25,4.416666667,4.666666667,3.777777778,4.2,3.928571429,4.262222222,3.937179487,4.013888889,4.277777778,-34.5,37.5,20,49,31.94444444,12,8.163265306,37,25.17006803,68.05555556,1,68.05555556,-34.5,37.5,20,946.96,920.2916667,946.96,920.2916667,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,2,4,,,1,6.3,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,0,1,2,4,7,91,1,9.6,12,1,3,1,1,3,1,1,5.307692308,5.769230769,5.769230769,5.692307692,6.384615385,1.461538462,2.5,1.833333333,4,3.153846154,5.923076923,6.384615385,5,6.25,5.444444444,5,5.285714286,5.615811966,3.482051282,5.064102564,5.769764957,11.5,121,53,10,4.861111111,0,0,10,6.802721088,95.13888889,1,95.13888889,11.5,121,53,765.8529412,682.9705882,765.8529412,682.9705882,95.13888889,11.5,121,53,2,2,1,0,1,1,1,0,1,1,0,1,0
134,0,1,2,4,7,88,1,7.6,19,0,3,0,0,3,0,0,4.769230769,5.076923077,3.846153846,3.923076923,4.230769231,3.307692308,4.25,3.416666667,3.5,3,4.692307692,3.923076923,4.461538462,3.833333333,3.444444444,4.8,3.928571429,4.092478632,3.771794872,4.192307692,3.915598291,32.5,42,138,29,18.05555556,1,0.680272109,28,19.04761905,81.94444444,1,81.94444444,32.5,42,138,823.4827586,806.6774194,823.4827586,806.6774194,81.94444444,32.5,42,138,0,0,0,0,0,0,0,0,0,0,0,1,1
135,0,1,2,4,,,1,7.3,12,1,3,1,1,1,1,1,4.538461538,5.384615385,5,4.384615385,5.538461538,3.307692308,4.5,4.166666667,3.166666667,4.153846154,5.307692308,4.615384615,4.923076923,5.25,4.888888889,4.8,4.857142857,4.895470085,4.258974359,4.692307692,4.919337607,143,-36,30,10,4.861111111,4,2.721088435,6,4.081632653,95.13888889,1,95.13888889,143,-36,30,831.3428571,867.5277778,831.3428571,867.5277778,95.13888889,143,-36,30,2,2,1,0,1,1,#N/A,#N/A,#N/A,#N/A,1,0,0
136,0,1,2,4,8,96,1,7.6,,,3,NA,NA,NA,NA,NA,5.538461538,4.538461538,5.615384615,4.923076923,6.461538462,2.076923077,4.75,4.75,4.083333333,4.846153846,4.666666667,4.230769231,4.692307692,5.416666667,3.888888889,4,3.928571429,4.445726496,4.619230769,4.858974359,4.55715812,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,#N/A,NA,NA,NA
137,0,1,2,4,,,0,9.6,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,0,1,2,4,8,98,1,9.1,11,1,3,1,1,2,0,0,5.384615385,6.461538462,5.769230769,5.923076923,6.153846154,1.307692308,3.083333333,3.181818182,4.083333333,3.846153846,5.307692308,3.461538462,5.615384615,3.833333333,5.222222222,3.6,4.642857143,4.346495726,3.9004662,5.166666667,4.533119658,42.5,84.5,91,12,6.25,0,0,12,8.163265306,93.75,1,93.75,42.5,84.5,91,705.1176471,649.7352941,705.1176471,649.7352941,93.75,42.5,84.5,91,0,0,0,0,1,0,0,0,1,0,0,1,0
139,0,1,2,4,,,0,8.2,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0,1,2,4,8,96,1,8.3,12,1,3,1,1,1,1,1,3.538461538,4.846153846,4.846153846,3.769230769,5.615384615,4.538461538,3.833333333,3.666666667,4.5,4.076923077,3.923076923,4.923076923,5.307692308,5.083333333,5,4,4.642857143,4.862820513,4,4.525641026,5.078525641,64,21,159,27,16.66666667,0,0,27,18.36734694,83.33333333,1,83.33333333,64,21,159,608.2903226,581.9032258,608.2903226,581.9032258,83.33333333,64,21,159,2,2,1,0,0,1,#N/A,0,#N/A,1,1,0,1
141,0,1,2,4,8,96,0,8.7,12,1,3,1,1,3,1,1,4.461538462,4.384615385,4.461538462,4.384615385,5.538461538,4.153846154,5.833333333,4.916666667,5.25,4.076923077,4,4.307692308,4.615384615,6,3.555555556,4.6,3.928571429,4.615726496,4.815384615,4.564102564,4.61965812,165,20,-100.5,12,6.25,4,2.721088435,8,5.442176871,93.75,1,93.75,165,20,-100.5,887.6,865.5714286,887.6,865.5714286,93.75,165,20,-100.5,1,1,0,1,1,0,#N/A,1,#N/A,#N/A,1,0,0
142,0,1,2,4,,,1,7.2,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,0,1,2,4,7,84,0,9.3,12,0,3,1,0,1,1,0,4,4.75,4.583333333,4.111111111,5.076923077,4.615384615,3.916666667,3.545454545,4.571428571,3.545454545,3.916666667,4.25,5.25,4.1,4.555555556,4.25,4.461538462,4.481111111,3.899134199,4.522792023,4.538888889,191,65,197.5,29,18.05555556,14,9.523809524,15,10.20408163,81.94444444,1,81.94444444,191,65,197.5,1017.758621,972.5806452,1017.758621,972.5806452,81.94444444,191,65,197.5,0,0,0,0,0,0,#N/A,0,#N/A,0,1,1,1
144,0,1,2,4,,,0,7.9,14,1,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,0,1,2,4,,,1,6.9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0,1,2,4,,,0,8.6,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,0,1,2,4,7,95,0,9,,,3,NA,NA,NA,NA,NA,5.461538462,5.461538462,5.538461538,5.307692308,5.769230769,2.615384615,3.916666667,4.833333333,3.916666667,4.384615385,4.846153846,4.230769231,5,5.090909091,4.666666667,4.4,4.571428571,4.677668998,4.379487179,5.025641026,4.747086247,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,#N/A,#N/A,1,#N/A,NA,NA,NA
148,0,1,2,4,7,94,1,7.2,12,1,3,1,1,2,1,1,5,5.615384615,6.615384615,3.846153846,5.615384615,4.384615385,3.5,3.666666667,4.916666667,6.153846154,3.615384615,4.083333333,5.5,6,5,4.2,4.714285714,4.956666667,4.370512821,5.179487179,5.145833333,60,51.5,90.5,18,10.41666667,2,1.360544218,16,10.88435374,89.58333333,1,89.58333333,60,51.5,90.5,715.4333333,630.2424242,715.4333333,630.2424242,89.58333333,60,51.5,90.5,3,3,1,1,1,1,#N/A,#N/A,1,1,1,1,0
149,0,1,2,4,7,94,0,8.4,11,1,3,1,1,2,0,0,5.230769231,4.923076923,4.615384615,4.923076923,5.692307692,3.538461538,4.166666667,3.833333333,4.666666667,3.769230769,4.384615385,3.615384615,4.307692308,4.166666667,2.777777778,4,3.214285714,3.773504274,4.164102564,4.820512821,3.716880342,40,106,112.5,32,20.13888889,21,14.28571429,11,7.482993197,79.86111111,1,79.86111111,40,106,112.5,747.7142857,650.0689655,747.7142857,650.0689655,79.86111111,40,106,112.5,0,0,0,0,1,0,0,#N/A,1,0,0,1,1
150,0,1,2,5,,,0,9.3,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,0,1,2,5,,,1,9,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0,1,2,5,8,97,0,8.6,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0,1,2,5,7,88,0,8.7,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0,1,2,5,7,91,1,6.8,11,1,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0,1,2,5,8,96,1,9,12,0,3,1,0,2,1,0,6.25,5.846153846,5.727272727,5.363636364,6.923076923,3.833333333,4.75,5.166666667,3.625,3.5,5.25,3.416666667,5.6,4.6,4,3.4,3.785714286,4.203333333,4.458333333,5.657245532,4.404166667,-29,179.5,125.5,9,4.166666667,0,0,9,6.12244898,95.83333333,1,95.83333333,-29,179.5,125.5,747.2352941,602.1470588,747.2352941,602.1470588,95.83333333,-29,179.5,125.5,1,1,0,1,1,0,0,#N/A,1,0,0,1,1
156,0,1,2,5,7,84,1,9.8,,,3,NA,NA,NA,NA,NA,5,5.25,4.166666667,4.083333333,5.166666667,2.166666667,3.454545455,2.090909091,3.090909091,3.181818182,6.166666667,6.083333333,5.583333333,4.181818182,5.375,6.25,5.666666667,5.49469697,3.596969697,4.305555556,5.305871212,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,1,1,0,0,1,NA,NA,NA
157,0,1,2,5,,,1,8.1,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,0,1,2,5,,,1,9,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,0,1,2,5,7,88,0,8,12,1,3,1,1,2,1,1,5.230769231,6.307692308,4.538461538,4.461538462,5.153846154,1.923076923,2.833333333,3.272727273,3.333333333,3,6.692307692,6.230769231,6.307692308,6,4.555555556,5.8,5,5.778803419,3.826340326,4.602564103,5.773504274,-117.5,47,-103.5,18,10.41666667,4,2.721088435,14,9.523809524,89.58333333,1,89.58333333,-117.5,47,-103.5,980.7096774,907.3636364,980.7096774,907.3636364,89.58333333,-117.5,47,-103.5,2,2,1,0,1,1,1,0,#N/A,1,0,1,0
160,0,1,2,5,7,90,1,9.4,11,1,3,1,1,2,0,0,5.076923077,5.153846154,3.538461538,4.615384615,5.076923077,3.461538462,6,4.416666667,4.333333333,3.923076923,4.230769231,4.615384615,4.692307692,4.666666667,3.111111111,3.6,3.285714286,4.137094017,4.580769231,4.487179487,4.271367521,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,#N/A,0,NA,NA,NA
161,0,1,2,5,,,1,8,9,1,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0,1,2,5,,,0,8.4,13,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0,1,2,5,,,0,9.2,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,0,1,2,5,,,0,8.9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,0,1,2,5,7,94,1,9.2,12,1,3,1,1,1,1,1,6.384615385,6,6.846153846,5,5.615384615,1,4,2.166666667,3.25,2.076923077,7,7,7,6.833333333,6.666666667,6.2,6.5,6.74,3.698717949,5.141025641,6.875,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,1,1,1,0,1,1,NA,NA,NA
166,0,1,2,5,,,1,7.8,11,1,3,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0,1,2,5,,,1,9.4,14,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0,1,2,5,,,0,9.5,13,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,0,1,2,5,,,0,9.2,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,0,1,2,5,,,0,8.8,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,0,1,2,5,,,1,8.2,14,1,3,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,0,1,2,5,,,0,8.5,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,0,1,2,5,7,90,1,8.6,10,1,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,0,1,2,5,7,88,0,8.5,12,1,3,1,1,1,1,1,4.846153846,5.692307692,4.153846154,4.230769231,5.384615385,3.833333333,4.916666667,3.5,4.083333333,3.615384615,3.846153846,4.538461538,5.615384615,5.333333333,3.777777778,5,4.214285714,4.852991453,3.992307692,4.69017094,4.816239316,14.5,16,84,10,4.861111111,4,2.721088435,6,4.081632653,95.13888889,1,95.13888889,14.5,16,84,1061.171429,955.9090909,1061.171429,955.9090909,95.13888889,14.5,16,84,2,0,1,0,1,0,#N/A,0,#N/A,#N/A,0,0,0
